"propertyId","rentPrice","area","bathrooms","rooms","garages","latitude","longitude","address","suites","rentPeriodId","condominiumPrice","iptu"
"51095649","350","45","1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"51095678","600","85","2","3","1","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"66479502","1750","40","1","1","2","-27.607406","-48.5362308",NA,"1","MON","420","100"
"62886562","560","32","1","1","1","-27.5805556","-48.5961111","Rua Atahualpa de Andrade","0","MON","60",NA
"63499846","580","37","1","0","0","-27.6127778","-48.5947222","Rua Fernando Ferreira de Mello, 334","0","MON","217","33"
"62888491","1000","27","1","1","0","-27.4371444","-48.4987167","Alameda César Nascimento","1","DAY",NA,NA
"58040136","700",NA,"1","2","2","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"62886560","460","32","1","1","1","-27.5805556","-48.5961111","Rua Atahualpa de Andrade","0","MON","60",NA
"56433973","250","57","1","2","2","-27.43103","-48.459757","Doutor Antônio Prudente de Moraes, 421","0","DAY",NA,NA
"55493650","720","120","3","4","1","-27.425942","-48.403237","Rua Brisamar, 268","1","DAY",NA,NA
"66297794","1300","44","1","1","1","-27.5989497","-48.5262256",NA,"0","MON","450","100"
"54273007","1300","83","1","2","1","-27.585978","-48.523724","Rua Lauro Linhares","0","MON","320",NA
"55007695","650",NA,"2","2","1","-27.424154","-48.439847",NA,"1","DAY","0",NA
"66038005","3400","128","3","4","2","-27.5832323","-48.496221",NA,"1","MON","550","150"
"65472973","1400","110","2","4","2","-27.5944444","-48.5752778","Rua Felipe Neves, 348","0","MON","90",NA
"61127742","560","32","1","1","1","-27.5805556","-48.5961111","Rua Atahualpa de Andrade","0","MON","60",NA
"61129060","460","35","1","1","0","-27.5805556","-48.5961111","Rua Atahualpa de Andrade","0","MON","60",NA
"65914687","490","138","2","3","2","-27.422163","-48.403668","SC-403","1","DAY",NA,"0"
"66123842","1100","38","1","1","1","-27.607406","-48.5362308",NA,"0","MON","360","50"
"55702126","1900","21723","0","3","2","-27.440094","-48.498906",NA,"2","DAY","0","890"
"64909192","1800",NA,"1","2","0","-27.601337","-48.50622","Rua Capitão Américo","0","MON","452",NA
"51095760","300","43","1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"58421067","1600",NA,"1","3","1","-27.593236","-48.543735","Rua Almirante Lamego","0","MON","1100",NA
"63799501","300",NA,"2","3","1","-27.432242","-48.458217",NA,"1","DAY","0",NA
"64909199","800",NA,"1","1","0","-27.585978","-48.523724","Rua Professor Milton Roque Ramos Krieger","0","MON","0",NA
"54787101","480",NA,"1","2","0","-27.390177","-48.422043","Estrada Jornalista Jaime de Arruda Ramos","0","DAY",NA,NA
"63817376","600","66","0","2","1","-27.4395159","-48.5024706","Avenida dos Salmões","0","DAY",NA,NA
"64956698","1100","58","1","2","1","-27.422163","-48.403668",NA,"1","MON","100",NA
"63885388","1300","54","1","1","2","-27.6268728","-48.4795593",NA,"0","MON","335","71"
"56420489","800",NA,"3","3","2","-27.400929","-48.41487","Avenida Tom Traugott Wildi","1","DAY",NA,NA
"58040093","550",NA,"2","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"55007280","350",NA,"1","1","0","-27.425122","-48.438838","Rua da Paz","0","DAY","0",NA
"62069512","400","120","0","3","1","-27.4395159","-48.5024706","Avenida dos Dourados","3","DAY",NA,NA
"65592240","800",NA,"1","1","1","-27.598949","-48.526225","Rua Rodolfo Manoel Bento","0","MON","150",NA
"61128874","560","30","1","1","1","-27.5805556","-48.5961111","Rua Atahualpa de Andrade","0","MON","60",NA
"51095664","700",NA,"2","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"56058371","1250",NA,"4","3","2","-27.398413","-48.415415","Avenida Tom Traugott Wildi","3","DAY",NA,NA
"61128953","560","35","1","1","1","-27.5805556","-48.5961111","Rua Atahualpa de Andrade","0","MON","60",NA
"55819921","330",NA,"2","2","1","-27.398321","-48.429538","Rua Alcides Bonatelli","1","DAY",NA,NA
"58627480","800","140","1","2","3","-27.4371444","-48.4987167","Rodovia Tertuliano Brito Xavier","1","DAY",NA,NA
"55776518","1350",NA,"3","4","2","-27.400256","-48.414273","Avenida Tom Traugott Wildi","1","DAY",NA,NA
"54787192","480",NA,"1","2","0","-27.390173","-48.422043","Estrada Jornalista Jaime de Arruda Ramos","0","DAY",NA,NA
"66307797","760","33","0","1","0","-27.5932366","-48.5437358","Rua Anita Garibaldi","0","MON",NA,NA
"63530478","650","110","1","2","1","-27.596903","-48.549454",NA,"2","DAY","500","1900"
"55007539","350",NA,"1","2","1","-27.422638","-48.433471",NA,"0","DAY","0",NA
"48798744","245","70","1","2","1","-27.424542","-48.442246","da Baliza, 75","0","DAY",NA,NA
"66559661","650","120","4","3","1","-27.4395159","-48.5024706",NA,"3","DAY",NA,"0"
"62420568","350",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"66461913","900","36","0","0","0","-27.5932366","-48.5437358","Rua Anita Garibaldi","0","MON",NA,NA
"51118478","450","62","1","2","1","-27.427824","-48.459171","Rua Hipólito Gregório Pereira, 745","0","DAY",NA,"0"
"51118584","380","43","1","1","1","-27.427824","-48.459171","Rua Hipólito Gregório Pereira, 745","0","DAY",NA,"0"
"57629882","1800","199","1","2","1","-27.578448","-48.53623","Rua Antônio Eleutério Vieira","0","MON","900",NA
"58328428","220","20","1","1","0","-27.429448","-48.459744","Doutor Antônio Prudente de Moraes, 602","1","DAY",NA,NA
"64615036","1900","120","1","3","1","-27.5944444","-48.5752778","Rua José Bonifácio, 237","0","MON","0",NA
"51118434","500","62","1","2","1","-27.427824","-48.459171","Rua Hipólito Gregório Pereira, 745","0","DAY",NA,"0"
"66479579","1950","65","1","1","1","-27.5932366","-48.5437358",NA,"0","MON","500","100"
"65640435","1800","58","2","3","1","-27.607406","-48.5362308",NA,"1","MON","350","70"
"65640336","1400","62","1","2","1","-27.5859781","-48.5237246",NA,"0","MON","450","50"
"63148410","450",NA,"2","1","1","-27.6268728","-48.4795593",NA,"1","DAY",NA,NA
"66461899","1350","90","0","2","1","-27.5932366","-48.5437358","Avenida Mauro Ramos","1","MON",NA,NA
"55007690","300",NA,"1","1","1","-27.432242","-48.458217","Rua Mario Lacombe","0","DAY","0",NA
"63253760","700",NA,"2","3","1","-27.425153","-48.439939",NA,"1","DAY","0",NA
"66144046","800","50","0","1","0","-27.5932366","-48.5437358","Avenida Hercílio Luz","0","MON",NA,NA
"64615034","1850","120","1","3","1","-27.5944444","-48.5752778","Rua José Bonifácio, 237","0","MON","0",NA
"51095699","550",NA,"2","3","1","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"51147503","600",NA,"1","2","1","-27.4395159","-48.5024706",NA,"1","DAY",NA,NA
"55007729","300",NA,"1","1","1","-27.432242","-48.458217","Avenida das Nações","0","DAY","0",NA
"51095701","550",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"51095682","600","98","2","3","1","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"65681848","850",NA,"1","1","1","-27.598949","-48.526225","Rua Rodolfo Manoel Bento","0","MON","150",NA
"51477727","950","50","1","1","1","0","0","Tom Traugott Wildi, 411","0","MON","580",NA
"51769699","4700","120","3","3","2","-27.4395159","-48.5024706","Avenida dos Salmões","3","MON","700",NA
"64909202","800",NA,"1","1","0","-27.585978","-48.523724","Rua João Marçal","0","MON","100",NA
"63005263","800",NA,"0","1","0","-27.439545","-48.48956",NA,"0","DAY","0",NA
"62861256","2400","80","1","2","2","-27.6268728","-48.4795593",NA,"1","MON","450",NA
"54453258","1600","83","3","2","1","-27.607493","-48.594057",NA,"2","MON",NA,NA
"47180484","380","79.88","1","2","1","-27.428213","-48.458107","Avenida das Nações, 682","0","DAY","527","640"
"65560469","450","70","2","2","1","-27.4146335","-48.4237772",NA,"0","DAY",NA,NA
"55578479","250","72","2","2","1","-27.242339","-50.218856",NA,"1","DAY",NA,NA
"65239026","1800","55","1","2","1","-27.5989497","-48.5262256",NA,"0","MON","540","85"
"66342885","1300","64","0","2","1","-27.422163","-48.403668",NA,"1","MON","500","93"
"56436135","260","55","1","2","1","-27.429497","-48.450657",NA,"0","DAY",NA,NA
"56434126","250","45","1","1","1","-27.429497","-48.450657",NA,"0","DAY",NA,NA
"66307795","720","32","0","0","0","-27.5932366","-48.5437358","Rua Anita Garibaldi","0","MON",NA,NA
"57137941","1700","122","1","3","1","-27.598949","-48.526225","Rua Douglas Seabra Levier","0","MON","349",NA
"64095625","1500","60","1","2","1","-27.683055","-48.491666",NA,"0","MON","30",NA
"51095714","700",NA,"2","3","1","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"51117583","450","110","2","2","1","-27.432242","-48.458217","Rua José Daux","1","DAY",NA,"0"
"56520603","120","30","1","1","1","-27.431565","-48.463588","alameda nativa, 162","1","DAY",NA,NA
"57479673","350","66","2","2","1","-27.242339","-50.218856",NA,"1","DAY",NA,NA
"65567297","2680","94","0","2","2","-27.578449","-48.5362308","Rua Rui Barbosa","1","MON",NA,NA
"45758015","1200","60","1","1","0","-27.588406","-48.555881","Almirante Lamego","0","MON","395",NA
"66403957","850","30","0","1","0","-27.6097939","-48.5162223",NA,"0","MON","25",NA
"66559491","1200","58","1","2","0","-27.432242","-48.458217",NA,"0","MON",NA,"0"
"65914694","450",NA,"2","2","1","-27.422163","-48.403668","Rua das Gaivotas","1","DAY",NA,"0"
"51095688","300","51","1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"66551852","780","32","0","0","0","-27.5932366","-48.5437358",NA,"0","MON",NA,NA
"61128990","460","32","1","1","0","-27.5805556","-48.5961111","Rua Atahualpa de Andrade","0","MON","60",NA
"61128726","460","35","1","1","0","-27.5805556","-48.5961111","Rua Atahualpa de Andrade","0","MON","60",NA
"48795955","150","50","1","1","1","-27.429048","-48.461751","Madre Maria Vilac, 1000","0","DAY",NA,NA
"65046829","3000","90","1","3","1","-27.6830556","-48.4916667",NA,"1","MON","600","120"
"65452234","1980","120","0","3","1","-27.5932366","-48.5437358","Rua Almirante Lamego","1","MON",NA,NA
"65050870","215","82","2","3","2","-27.594444","-48.575277",NA,"1","DAY",NA,NA
"65050729","1100","90","1","3","2","-27.683055","-48.491666",NA,"1","DAY",NA,NA
"46627764","400","50","1","1","1","-27.427616","-48.459663","Rua Doutor Antônio Prudente de Morães, 720","0","DAY","500","0"
"65553884","2200","83","0","0","1","-27.6268728","-48.4795593","Rua Laurindo Januário da Silveira","2","MON",NA,NA
"51095761","280","42","1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"65071877","1200",NA,"1","3","1","-27.585978","-48.523724","Rua José Dutra","0","MON","417",NA
"62770258","350",NA,"2","2","1","-27.416336","-48.425786",NA,"1","DAY","0",NA
"62069602","1000","110","0","3","1","-27.4371444","-48.4987167","Rua Deputado Paulo Preis","3","DAY",NA,NA
"64883651","1300","44","1","1","1","-27.5989497","-48.5262256",NA,"0","MON","500","100"
"65897320","2000","108","1","3","2","-27.4146335","-48.4237772",NA,"1","MON","600","145"
"65312699","1400","70","0","2","1","-27.5932366","-48.5437358","Rua Tenente Silveira","0","MON",NA,NA
"65310823","1150","48","0","1","1","-27.5932366","-48.5437358","Rua General Vieira da Rosa","0","MON",NA,NA
"65310108","1260","60","0","2","1","-27.5932366","-48.5437358","Rua General Vieira da Rosa","0","MON",NA,NA
"65305415","1270","60","0","2","1","-27.5932366","-48.5437358","Rua General Vieira da Rosa","0","MON",NA,NA
"66307794","750","35","0","0","0","-27.5932366","-48.5437358","Rua Anita Garibaldi","0","MON",NA,NA
"64779199","3000","90.42","1","2","1","-27.683055","-48.491666",NA,"1","MON","650","120"
"65245506","1800","55","1","2","1","-27.5989497","-48.5262256",NA,"0","MON","540","70"
"66482099","2700","110","1","3","2","-27.6268728","-48.4795593",NA,"2","MON","700","122"
"59118811","700","57","0","1","1","-27.4395159","-48.5024706","Avenida dos Búzios","1","DAY",NA,NA
"61908556","700","70","1","2","1","-27.6041667","-48.5808333","Rua Doutor Abel Capela","0","MON","240",NA
"65177323","2720","94","0","2","2","-27.578449","-48.5362308","Rua Rui Barbosa","1","MON",NA,NA
"55007685","350",NA,"1","2","1","-27.422613","-48.433451",NA,"0","DAY","0",NA
"66123849","1300","45","1","1","1","-27.5989497","-48.5262256",NA,"0","MON","400",NA
"65304286","2650","110","0","3","1","-27.5932366","-48.5437358","Rua Cristóvão Nunes Píres","1","MON",NA,NA
"54969688","2500","53","0","1","1","-27.4371444","-48.4987167","Alameda César Nascimento","1","MON","1360",NA
"45686618","340","85","2","2","1","-27.42881","-48.45643","Rua Madre Maria Vilac, 1548","1","DAY","280","522"
"66272464","2650",NA,"1","3","2","-27.593236","-48.543735","Avenida Rio Branco","1","MON","0",NA
"65689817","550","75","2","2","1","-27.4146335","-48.4237772","Rua do paraiso, cachoeira","1","DAY",NA,NA
"65177336","1100","68","0","1","1","-27.6268728","-48.4795593","Rua Laurindo Januário da Silveira","0","MON",NA,NA
"65677179","1250","60","1","2","1","-27.683055","-48.491666",NA,"0","MON",NA,"15"
"61127826","460","30","1","1","0","-27.5805556","-48.5961111","Rua Atahualpa de Andrade","0","MON","60",NA
"57137933","1200",NA,"1","2","1","-27.583232","-48.49622","Rua Pastor William Richard Schisler Filho","0","MON","350",NA
"45686626","380","79.88","1","2","1","-27.428246","-48.458107","Avenida das Nações, 682","0","DAY","450","640"
"65848305","1600",NA,"2","2","1","-27.422163","-48.403668",NA,"1","MON","600","83"
"65597212","1800","69","2","2","1","-27.6830556","-48.4916667",NA,"1","MON","250","70"
"65071835","900",NA,"1","1","0","-27.593236","-48.543735","Rua Duarte Schutel","0","MON","345",NA
"64768415","1500","70","2","2","1","-27.607406","-48.5362308",NA,"1","MON","320","80"
"65452235","1020","77","0","2","0","-27.5932366","-48.5437358","Avenida Hercílio Luz","0","MON",NA,NA
"45950862","750",NA,"2","3","2","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"64773940","450",NA,"1","2","1","-27.422163","-48.403668",NA,"0","DAY",NA,"0"
"51117883","300","51","1","1","1","-27.432242","-48.458217","Rua Antenor Borges, 210","0","DAY",NA,"0"
"66297881","1500","67","1","2","1","-27.5832323","-48.496221",NA,"0","MON","360","60"
"65695538","1000","100","2","2","1","-27.460264","-48.3801072",NA,"2","DAY",NA,"0"
"52271699","190","52","1","1","1","-27.426873","-48.450301","Antonio Heil, 605","0","DAY",NA,NA
"45686613","280","34.62","1","1","1","-27.424328","-48.44115","Rua Berta Lutz, 233","0","DAY","284","465"
"63005269","300",NA,"0","1","0","-27.402026","-48.427084",NA,"0","DAY","0",NA
"51176597","600",NA,"2","3","1","-27.4395159","-48.5024706",NA,"1","DAY",NA,NA
"55296796","2700",NA,"2","3","2","-27.583315","-48.543407",NA,"1","MON","1075",NA
"64615024","550","47","1","2","0","-27.5944444","-48.5752778","Rua Professor Clementino de Brito, 362","0","MON","285",NA
"64080037","2100","124","3","3","1","-27.5932366","-48.5437358",NA,"2","MON","750","110"
"57137977","1400","64","1","2","1","-27.585978","-48.523724","Rua Lauro Linhares","0","MON","357",NA
"51095744","280","42","1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"65933329","1200","80","0","3","1","-27.5859781","-48.5237246","Rua Europa","0","MON",NA,NA
"65452233","2230",NA,"0","3","2","-27.5932366","-48.5437358","Rua Visconde de Ouro Preto","1","MON",NA,NA
"65050841","875",NA,"3","3","0","-27.588425","-48.584051",NA,"2","DAY",NA,NA
"58476551","280",NA,"1","1","1","-27.4146335","-48.4237772","Servidão dos Pescadores da Cachoeiras","1","DAY",NA,"0"
"64673651","990","47","1","0","1","-27.5859781","-48.5237246",NA,"0","MON","50","50"
"51117284","350","43","1","1","1","-27.432242","-48.458217","Rua Mario Lacombe","0","DAY",NA,"0"
"64808690","1350",NA,"1","2","1","-27.5859781","-48.5237246",NA,"0","MON","450","60"
"65640202","950","40","1","1","0","-27.5989497","-48.5262256",NA,"0","MON",NA,"15"
"51095681","350","68","1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"64752859","2942",NA,"2","3","2","-27.594444","-48.575277",NA,"1","MON",NA,NA
"51176611","450",NA,"1","2","1","-27.4371444","-48.4987167",NA,"1","DAY",NA,NA
"61129030","1150","100","3","3","1","-27.5952778","-48.5961111","Rua Santos Saraiva, 2088","0","MON","85",NA
"65561227","260",NA,"1","1","1","-27.4146335","-48.4237772",NA,"0","DAY",NA,NA
"64723270","1800","79","1","2","2","-27.422163","-48.403668",NA,"1","MON","400","115"
"45650658","650","120","2","3","2","-27.413091","-48.425258","Deputado Otacílio Costa","1","DAY",NA,NA
"52643783","1300","132","4","0","2","-27.4146335","-48.4237772","Avenida Luiz Boiteux Piazza, 3537","3","DAY",NA,NA
"57137931","1400","75","1","2","1","-27.585978","-48.523724","Rua José João Martendal","0","MON","350",NA
"64624177","1350","45","1","1","1","-27.5989497","-48.5262256",NA,"0","MON","400",NA
"53674880","750",NA,"1","2","0","-27.593236","-48.543735","Rua Arcipreste Paiva","0","MON","739",NA
"65561225","290",NA,"1","1","1","-27.4146335","-48.4237772",NA,"0","DAY",NA,NA
"51095646","250",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"61128191","490","70","1","2","1","-27.6055556","-48.5947222","Rua Campolino Alves, 1199","0","MON","357",NA
"65050835","1000","92","1","2","2","-27.683055","-48.491666",NA,"0","DAY",NA,NA
"66478197","2000",NA,"3","3","2","-27.422163","-48.403668",NA,"2","MON","400","184"
"51117048","300","45","1","1","1","-27.432242","-48.458217","Rua Antenor Borges, 210","0","DAY",NA,"0"
"62984921","700",NA,"3","3","2","-27.427618","-48.452365",NA,"1","DAY","0",NA
"57845295","1350","75","1","2","0","-27.5932366","-48.5437358",NA,"0","MON","420",NA
"65590181","1500","68","1","2","1","-27.422163","-48.403668",NA,"0","MON",NA,NA
"55008082","420",NA,"2","3","1","-27.4146335","-48.4237772",NA,"1","DAY","0",NA
"47121659","450","85","3","2","1","-27.427195","-48.451366","Rua Jorge Mussi, 600","2","DAY",NA,NA
"47121654","460","100","2","2","1","-27.415323","-48.42584","Jardim Gisele, 100","1","DAY",NA,NA
"63624029","1550","75","2","2","2","-27.6013372","-48.5062207",NA,"1","MON","427","80"
"57137934","1100",NA,"1","1","0","-27.598949","-48.526225","Rua Capitão Romualdo de Barros","0","MON","243",NA
"62568638","600","200","3","3","2","-27.422163","-48.403668",NA,"1","DAY","300","700"
"47315982","600","90","2","3","1","-27.39578","-48.41636","Avenida Tom Traugott Wildi, 411","1","DAY",NA,NA
"61127764","1300","111","3","3","0","-27.5944444","-48.5752778","Rua Afonso Pena, 86","0","MON","282",NA
"64637445","300","85","1","2","1","-27.781911","-48.525373",NA,"1","DAY",NA,NA
"47162164","300","80","1","2","0","-27.428253","-48.45814","Avenida das Nações, 682","0","DAY",NA,NA
"42394821","175","60","1","2","1","-27.431737","-48.457088","Doutor Antônio Prudente De Moraes, 761","0","DAY",NA,NA
"47087144","550","130","2","3","1","-27.428207","-48.45812","Avenida das Nações, 682","1","DAY",NA,NA
"55007318","400",NA,"1","2","0","-27.4146335","-48.4237772",NA,"0","DAY","0",NA
"53371848","900",NA,"2","2","0","-27.58376","-48.583328",NA,"0","MON","120",NA
"45540137","480","90","2","2","2","-27.451825","-48.394955","Abel Álvares Cabral Júnior","1","DAY",NA,NA
"45922733","540","85","2","2","1","-27.427309","-48.47164","Rua Doutor José Bahia Bitencourt, 231","1","DAY",NA,NA
"47038459","250","47","1","1","1","-27.428036","-48.455673","Rua Rodolfo Hickel, 620","0","DAY",NA,NA
"63938016","2500",NA,"1","3","1","-27.4371444","-48.4987167",NA,"1","MON","390","126"
"46627769","480","75","1","2","1","-27.427671","-48.4627","Rua Madre Maria Vilac, 876","0","DAY",NA,NA
"45686611","1700","187.28","6","4","3","-27.390087","-48.42349","Estrada Jornalista Jaime de Arruda Ramos, 1400","4","DAY",NA,NA
"66559867","1000","40","1","1","0","-27.432242","-48.458217",NA,"0","MON",NA,"0"
"45761447","360","68.56","2","2","1","-27.424267","-48.439068","Rua da Paz, 98","1","DAY","500","680"
"46773223","440",NA,"2","2","1","-27.424553","-48.44092","Rua Berta Lutz, 233","1","DAY",NA,NA
"51117971","350",NA,"1","2","1","-27.428545","-48.45726","Rua Vidal Ramos Neto, 620","0","DAY",NA,"0"
"45952141","450","47","1","1","1","-27.427984","-48.468174","Rua João Luís da Silva Brito, 464","0","DAY",NA,NA
"66246118","1000",NA,"2","2","1","-27.4465934","-48.3838753",NA,"1","MON",NA,"30"
"51117539","350",NA,"1","2","1","-27.432242","-48.458217","Rua Hipólito Gregório Pereira","0","DAY",NA,"0"
"51095725","280","42","1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"45952149","350","45","1","1","1","-27.427742","-48.456985","Rua Antenor Borges, 134","0","DAY",NA,NA
"46773222","450","80","2","2","1","-27.42434","-48.441196","Rua Berta Lutz","1","DAY",NA,NA
"65592242","1300",NA,"1","1","1","-27.598949","-48.526225","Avenida Desembargador Vítor Lima","0","MON","240",NA
"40443167","160","50","1","1","1","-27.424819","-48.443262","Da Baliza","0","DAY",NA,NA
"45952155","450","75","1","2","1","-27.42816","-48.456852","R. Manoel Mancellos Moura, 661","0","DAY",NA,NA
"40049433","350","123","2","2","1","-27.428813","-48.463677","Rua Madre Maria Villac, 785","1","DAY",NA,NA
"62588858","650",NA,"1","1","0","-27.585978","-48.523724","Rua Professora Maria Luísa Rodrigues","0","MON","20",NA
"63390211","700","88","2","3","2","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"45651123","290","60","1","2","1","-27.414634","-48.423777","Servidão Pacífico","0","MON",NA,NA
"57869399","480",NA,"2","2","2","-27.4146335","-48.4237772",NA,"1","DAY",NA,"0"
"45827569","160","50","1","1","1","-27.43039","-48.470763",NA,"0","DAY",NA,NA
"52134356","1900","187.28","6","5","2","-27.390081","-48.423405","Estrada Jornalista Jaime de Arruda Ramos, 1414","4","DAY","2500","5564"
"62908485","630",NA,"2","3","1","-27.4146335","-48.4237772","Avenida Luiz Boiteux Piazza","0","DAY",NA,NA
"64151047","690","84","2","3","2","-27.4465934","-48.3838753",NA,"1","DAY",NA,NA
"46627765","330","37","1","1","1","-27.42767","-48.45705","Rua Antenor Borges, 134","0","DAY",NA,NA
"63352963","1000","75","2","2","1","-27.422163","-48.403668",NA,"1","MON","80","350"
"58554306","300","49","1","1","1","-27.43393","-48.459513",NA,"0","DAY",NA,"0"
"58168504","1000","77","2","2","2","-27.439515","-48.50247",NA,"1","DAY",NA,NA
"65641713","750",NA,"1","1","0","-27.5859781","-48.5237246",NA,"0","MON","75","39"
"41943007","145","50","1","1","1","-27.428232","-48.460511","Doutor Antônio Prudente De Moraes, 735","0","DAY",NA,NA
"65087828","1000","60","2","2","1","-27.447999","-48.4006","Servidão Manoel Laureano dos Santos","1","MON","50",NA
"66394628","2600","114","3","3","2","-27.565428","-48.516067",NA,"1","MON","640",NA
"66394582","2600","13","3","3","2","-27.565861","-48.515885","Rodovia João Paulo","1","MON","875",NA
"66354593","450","63","1","1","1","-48.401774","-27.42329","Rua das Gaivotas","0","DAY",NA,NA
"66354488","210","63","1","1","1","-48.401774","-27.42329","Rua das Gaivotas","0","DAY",NA,NA
"66354270","550",NA,"2","2","1","-48.402543","-27.421547","Rua das Gaivotas","1","DAY","400",NA
"66354142","450","156","2","3","1","-48.401774","-27.42329","Rua das Gaivotas","1","DAY",NA,NA
"63295593","200","110","1","1","1","-27.242339","-50.218856","Armando Calil Bulos, 6585","0","DAY","0","0"
"63292001","350","110","2","2","1","-27.242339","-50.218856","Armando Calil Bulos, 6585","1","DAY","0","0"
"63267290","350","110","2","2","1","-27.242339","-50.218856","Armando Calil Bulos, 6585","1","DAY","0","0"
"63267196","350","110","2","2","1","-27.242339","-50.218856","Armando Calil Bulos, 6585","1","DAY","0","0"
"63266860","350","110","2","2","2","-27.242339","-50.218856","Armando Calil Bulos, 6585","1","DAY","0","0"
"63266465","600","110","2","2","1","-27.242339","-50.218856","Armando Calil Bulos, 6585","1","DAY","0","0"
"63240029","350","110","2","2","1","-27.242339","-50.218856","Armando Calil Bulos, 6585","1","DAY","0","0"
"65897674","2600","175","2","3","2","-27.565428","-48.516067","Rodovia João Paulo","1","MON","605",NA
"61847680","6070","221.79","4","3","3","-27.604639","-48.594429","Rua João Meirelles","3","MON","1000","433"
"61847534","3440","169.27","4","3","4","-27.604639","-48.594429","Rua João Meirelles","3","MON","1056","265"
"61847102","4250","140.37","4","3","3","-27.604639","-48.594429","Rua João Meirelles","3","MON","927","234"
"61846352","5840","109.31","4","3","4","-27.604639","-48.594429","Rua João Meirelles","3","MON","852","255"
"61845909","2500","97.63","0","3","2","-27.604639","-48.594429","Rua João Meirelles","3","MON","594","135"
"61844121","3200","265.88","0","3","2","-27.604639","-48.594429","Rua João Meirelles","3","MON","851","478"
"65951568","300","93","2","2","0","-27.473171","-48.409759","Servidão Caminho das Dunas","1","DAY",NA,NA
"64684400","1200","46","1","2","1","-27.5832323","-48.496221","Rodovia Admar Gonzaga","0","MON","330",NA
"65391791","1300","66","1","2","0","-27.5859781","-48.5237246","Rua Professor José Brasilicio de Souza","0","MON","344",NA
"64684549","2200","182","2","3","1","-27.5932366","-48.5437358","Avenida Hercílio Luz","1","MON","497",NA
"66431832","1150","39","1","1","1","-27.6097939","-48.5162223","Rua Deputado Antônio Edu Vieira","0","MON","250",NA
"66431667","1300","70","2","2","1","-27.5805556","-48.5961111","Rua Celso Bayma","1","MON","321",NA
"65169402","1200","81","2","2","1","-27.5832323","-48.496221","Rua Coronel Luís Caldeira","1","MON","590",NA
"64683859","1300","86","2","3","1","-27.5932366","-48.5437358","Rua General Bittencourt","0","MON","622",NA
"64683948","1300","68","1","2","1","-27.5944444","-48.5752778","Rua Manoel de Oliveira Ramos","0","MON","333",NA
"65158972","1500","74","2","3","1","-27.5989497","-48.5262256","Rua Capitão Romualdo de Barros","1","MON","448",NA
"65153893","1400","74","1","2","1","-27.5859781","-48.5237246","Rua Lauro Linhares","0","MON","152",NA
"65153762","1700","73","2","2","1","-27.6041667","-48.5808333","Avenida Engenheiro Max de Souza","1","MON","277",NA
"64918150","2800","82","2","3","0","-27.578449","-48.5362308","Rua Rui Barbosa","1","MON","571",NA
"64918148","1000","92","2","3","0","-27.5944444","-48.5752778","Rua Santos Saraíva, 1405","1","MON","375","86"
"65625267","1300","80","1","2","1","-27.5832323","-48.496221","Servidão Feliciano Martins Vieira","0","MON","350","76"
"66337425","1200","70","2","2","1","-27.5944444","-48.5752778","PROFESSOR CLEMENTINO DE BRITO, 405","1","MON","350",NA
"66394662","1800","84","0","0","0","-27.5832323","-48.496221","Rua Coronel Luís Caldeira, 105","0","MON",NA,NA
"63598716","3200","150","3","3","2","-27.5932366","-48.5437358","Rua Presidente Coutinho","1","MON","1210","353"
"65625322","1300","72","1","2","1","-27.5832323","-48.496221","Rodovia Amaro Antônio Viêira","0","MON","380","64"
"65625231","950","60","1","3","0","-27.5944444","-48.5752778","COMANDANTE JOSE RICARDO NUNES, 183","0","MON","450","73"
"64668501","1250","77","1","2","1","-27.578449","-48.5362308","Rua Delminda Silveira, 411","1","MON","408","94"
"64292748","2000","135","1","3","2","-27.587659","-48.494373","Servidão do Palmeiras, 205","1","MON","630",NA
"60776094","1200",NA,"1","2","0","-27.589565","-48.519979","Rua Luís Oscár de Carvalho","0","MON","220",NA
"64746665","1800","150","5","3","2","-27.242339","-50.218856",NA,"3","DAY",NA,NA
"63947725","1900","110","2","2","3","-27.446033","-48.486224",NA,"1","DAY",NA,NA
